Project,cas_number,Link,nGenes,Chemical_ID,concentration,concentration_unit,Condition,project_name
MCF10A,95-53-4,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=95-53-4&stat=gene_expression,16,403.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,95-53-4,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=95-53-4&stat=gene_expression,48,403.0,34.0,uM,WT,Human MCF10A cell lines
MCF10A,95-80-7,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=95-80-7&stat=gene_expression,529,337.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,95-80-7,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=95-80-7&stat=gene_expression,65,337.0,33.0,uM,TP53,Human MCF10A cell lines
MCF10A,95-80-7,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=95-80-7&stat=gene_expression,52,337.0,99.0,uM,TP53,Human MCF10A cell lines
MCF10A,95-80-7,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=95-80-7&stat=gene_expression,9,337.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,95-80-7,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=95-80-7&stat=gene_expression,102,337.0,33.0,uM,WT,Human MCF10A cell lines
MCF10A,95-80-7,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=95-80-7&stat=gene_expression,22,337.0,99.0,uM,WT,Human MCF10A cell lines
MCF10A,96-12-8,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=96-12-8&stat=gene_expression,11,10024.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,96-12-8,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=96-12-8&stat=gene_expression,30,10024.0,33.0,uM,TP53,Human MCF10A cell lines
MCF10A,96-12-8,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=96-12-8&stat=gene_expression,25,10024.0,99.0,uM,TP53,Human MCF10A cell lines
MCF10A,96-12-8,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=96-12-8&stat=gene_expression,41,10024.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,96-12-8,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=96-12-8&stat=gene_expression,18,10024.0,33.0,uM,WT,Human MCF10A cell lines
MCF10A,96-12-8,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=96-12-8&stat=gene_expression,53,10024.0,99.0,uM,WT,Human MCF10A cell lines
MCF10A,96-18-4,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=96-18-4&stat=gene_expression,21,165.0,100.0,uM,TP53,Human MCF10A cell lines
MCF10A,96-18-4,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=96-18-4&stat=gene_expression,18,165.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,96-18-4,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=96-18-4&stat=gene_expression,85,165.0,33.0,uM,TP53,Human MCF10A cell lines
MCF10A,96-18-4,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=96-18-4&stat=gene_expression,31,165.0,100.0,uM,WT,Human MCF10A cell lines
MCF10A,96-18-4,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=96-18-4&stat=gene_expression,19,165.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,96-18-4,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=96-18-4&stat=gene_expression,24,165.0,33.0,uM,WT,Human MCF10A cell lines
MCF10A,96-48-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=96-48-0&stat=gene_expression,6,581.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,96-48-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=96-48-0&stat=gene_expression,205,581.0,33.0,uM,TP53,Human MCF10A cell lines
MCF10A,96-48-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=96-48-0&stat=gene_expression,29,581.0,99.0,uM,TP53,Human MCF10A cell lines
MCF10A,96-48-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=96-48-0&stat=gene_expression,28,581.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,96-48-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=96-48-0&stat=gene_expression,24,581.0,33.0,uM,WT,Human MCF10A cell lines
MCF10A,96-48-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=96-48-0&stat=gene_expression,110,581.0,99.0,uM,WT,Human MCF10A cell lines
MCF10A,97-53-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=97-53-0&stat=gene_expression,123,1796.0,100.0,uM,TP53,Human MCF10A cell lines
MCF10A,97-53-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=97-53-0&stat=gene_expression,14,1796.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,97-53-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=97-53-0&stat=gene_expression,285,1796.0,33.0,uM,TP53,Human MCF10A cell lines
MCF10A,97-53-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=97-53-0&stat=gene_expression,42,1796.0,100.0,uM,WT,Human MCF10A cell lines
MCF10A,97-53-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=97-53-0&stat=gene_expression,80,1796.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,97-53-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=97-53-0&stat=gene_expression,37,1796.0,33.0,uM,WT,Human MCF10A cell lines
MCF10A,97-56-3,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=97-56-3&stat=gene_expression,561,362.0,100.0,uM,TP53,Human MCF10A cell lines
MCF10A,97-56-3,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=97-56-3&stat=gene_expression,42,362.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,97-56-3,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=97-56-3&stat=gene_expression,31,362.0,33.0,uM,TP53,Human MCF10A cell lines
MCF10A,97-56-3,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=97-56-3&stat=gene_expression,296,362.0,100.0,uM,WT,Human MCF10A cell lines
MCF10A,97-56-3,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=97-56-3&stat=gene_expression,28,362.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,97-56-3,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=97-56-3&stat=gene_expression,75,362.0,33.0,uM,WT,Human MCF10A cell lines
MCF10A,97-77-8,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=97-77-8&stat=gene_expression,1247,3002.0,100.0,uM,TP53,Human MCF10A cell lines
MCF10A,97-77-8,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=97-77-8&stat=gene_expression,23,3002.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,97-77-8,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=97-77-8&stat=gene_expression,1557,3002.0,33.0,uM,TP53,Human MCF10A cell lines
MCF10A,97-77-8,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=97-77-8&stat=gene_expression,1158,3002.0,100.0,uM,WT,Human MCF10A cell lines
MCF10A,97-77-8,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=97-77-8&stat=gene_expression,15,3002.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,97-77-8,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=97-77-8&stat=gene_expression,1101,3002.0,33.0,uM,WT,Human MCF10A cell lines
MCF10A,98-95-3,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=98-95-3&stat=gene_expression,29,2371.0,103.0,uM,TP53,Human MCF10A cell lines
MCF10A,98-95-3,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=98-95-3&stat=gene_expression,42,2371.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,98-95-3,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=98-95-3&stat=gene_expression,19,2371.0,34.0,uM,TP53,Human MCF10A cell lines
MCF10A,98-95-3,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=98-95-3&stat=gene_expression,23,2371.0,103.0,uM,WT,Human MCF10A cell lines
MCF10A,98-95-3,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=98-95-3&stat=gene_expression,38,2371.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,98-95-3,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=98-95-3&stat=gene_expression,12,2371.0,34.0,uM,WT,Human MCF10A cell lines
MCF10A,99-59-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=99-59-2&stat=gene_expression,66,396.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,99-59-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=99-59-2&stat=gene_expression,1151,396.0,33.0,uM,TP53,Human MCF10A cell lines
MCF10A,99-59-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=99-59-2&stat=gene_expression,143,396.0,99.0,uM,TP53,Human MCF10A cell lines
MCF10A,99-59-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=99-59-2&stat=gene_expression,44,396.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,99-59-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=99-59-2&stat=gene_expression,295,396.0,33.0,uM,WT,Human MCF10A cell lines
MCF10A,99-59-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=99-59-2&stat=gene_expression,37,396.0,99.0,uM,WT,Human MCF10A cell lines
,103-90-2,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=103-90-2&stat=gene_expression,12,952.0,1000.0,mg/kg,29 day_High,
,10540-29-1,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=10540-29-1&stat=gene_expression,19,2959.0,60.0,mg/kg,15 day_High,
,10540-29-1,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=10540-29-1&stat=gene_expression,22,2959.0,6.0,mg/kg,15 day_Low,
,10540-29-1,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=10540-29-1&stat=gene_expression,17,2959.0,20.0,mg/kg,29 day_Middle,
,10540-29-1,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=10540-29-1&stat=gene_expression,21,2959.0,60.0,mg/kg,8 day_High,
,118-74-1,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=118-74-1&stat=gene_expression,44,10085.0,300.0,mg/kg,15 day_High,
,118-74-1,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=118-74-1&stat=gene_expression,19,10085.0,30.0,mg/kg,15 day_Low,
,118-74-1,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=118-74-1&stat=gene_expression,19,10085.0,100.0,mg/kg,15 day_Middle,
,118-74-1,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=118-74-1&stat=gene_expression,77,10085.0,300.0,mg/kg,29 day_High,
,118-74-1,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=118-74-1&stat=gene_expression,26,10085.0,30.0,mg/kg,29 day_Low,
,118-74-1,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=118-74-1&stat=gene_expression,90,10085.0,100.0,mg/kg,29 day_Middle,
,118-74-1,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=118-74-1&stat=gene_expression,8,10085.0,300.0,mg/kg,4 day_High,
,118-74-1,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=118-74-1&stat=gene_expression,17,10085.0,300.0,mg/kg,8 day_High,
,13311-84-7,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=13311-84-7&stat=gene_expression,50,1861.0,150.0,mg/kg,15 day_High,
,13311-84-7,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=13311-84-7&stat=gene_expression,14,1861.0,50.0,mg/kg,15 day_Middle,
,13311-84-7,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=13311-84-7&stat=gene_expression,33,1861.0,150.0,mg/kg,29 day_High,
,13311-84-7,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=13311-84-7&stat=gene_expression,33,1861.0,150.0,mg/kg,4 day_High,
,13311-84-7,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=13311-84-7&stat=gene_expression,11,1861.0,50.0,mg/kg,4 day_Middle,
,13311-84-7,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=13311-84-7&stat=gene_expression,26,1861.0,150.0,mg/kg,8 day_High,
,298-46-4,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=298-46-4&stat=gene_expression,15,1314.0,300.0,mg/kg,29 day_High,
,446-86-6,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=446-86-6&stat=gene_expression,11,1118.0,10.0,mg/kg,29 day_Middle,
,446-86-6,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=446-86-6&stat=gene_expression,11,1118.0,30.0,mg/kg,4 day_High,
,49562-28-9,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=49562-28-9&stat=gene_expression,131,1822.0,1000.0,mg/kg,15 day_High,
,49562-28-9,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=49562-28-9&stat=gene_expression,99,1822.0,100.0,mg/kg,15 day_Middle,
,49562-28-9,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=49562-28-9&stat=gene_expression,143,1822.0,1000.0,mg/kg,29 day_High,
,49562-28-9,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=49562-28-9&stat=gene_expression,117,1822.0,100.0,mg/kg,29 day_Middle,
,49562-28-9,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=49562-28-9&stat=gene_expression,82,1822.0,1000.0,mg/kg,4 day_High,
,49562-28-9,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=49562-28-9&stat=gene_expression,57,1822.0,100.0,mg/kg,4 day_Middle,
,49562-28-9,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=49562-28-9&stat=gene_expression,108,1822.0,1000.0,mg/kg,8 day_High,
,49562-28-9,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=49562-28-9&stat=gene_expression,74,1822.0,100.0,mg/kg,8 day_Middle,
,50-06-6,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=50-06-6&stat=gene_expression,16,2636.0,100.0,mg/kg,15 day_High,
,50-06-6,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=50-06-6&stat=gene_expression,10,2636.0,100.0,mg/kg,4 day_High,
,50-78-2,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=50-78-2&stat=gene_expression,12,961.0,450.0,mg/kg,15 day_High,
,50-78-2,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=50-78-2&stat=gene_expression,17,961.0,450.0,mg/kg,4 day_High,
,50892-23-4,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=50892-23-4&stat=gene_expression,149,2661.0,100.0,mg/kg,15 day_High,
,50892-23-4,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=50892-23-4&stat=gene_expression,70,2661.0,10.0,mg/kg,15 day_Low,
,50892-23-4,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=50892-23-4&stat=gene_expression,110,2661.0,30.0,mg/kg,15 day_Middle,
,50892-23-4,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=50892-23-4&stat=gene_expression,176,2661.0,100.0,mg/kg,29 day_High,
,50892-23-4,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=50892-23-4&stat=gene_expression,87,2661.0,10.0,mg/kg,29 day_Low,
,50892-23-4,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=50892-23-4&stat=gene_expression,116,2661.0,30.0,mg/kg,29 day_Middle,
,50892-23-4,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=50892-23-4&stat=gene_expression,87,2661.0,100.0,mg/kg,4 day_High,
,50892-23-4,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=50892-23-4&stat=gene_expression,82,2661.0,10.0,mg/kg,4 day_Low,
,50892-23-4,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=50892-23-4&stat=gene_expression,102,2661.0,30.0,mg/kg,4 day_Middle,
,50892-23-4,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=50892-23-4&stat=gene_expression,132,2661.0,100.0,mg/kg,8 day_High,
,50892-23-4,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=50892-23-4&stat=gene_expression,62,2661.0,10.0,mg/kg,8 day_Low,
,50892-23-4,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=50892-23-4&stat=gene_expression,95,2661.0,30.0,mg/kg,8 day_Middle,
,51-52-5,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=51-52-5&stat=gene_expression,26,699.0,100.0,mg/kg,15 day_High,
,51-52-5,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=51-52-5&stat=gene_expression,30,699.0,10.0,mg/kg,15 day_Low,
,51-52-5,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=51-52-5&stat=gene_expression,28,699.0,30.0,mg/kg,15 day_Middle,
,51-52-5,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=51-52-5&stat=gene_expression,56,699.0,100.0,mg/kg,29 day_High,
,51-52-5,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=51-52-5&stat=gene_expression,52,699.0,10.0,mg/kg,29 day_Low,
,51-52-5,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=51-52-5&stat=gene_expression,55,699.0,30.0,mg/kg,29 day_Middle,
,51-52-5,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=51-52-5&stat=gene_expression,17,699.0,100.0,mg/kg,8 day_High,
,52-86-8,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=52-86-8&stat=gene_expression,14,1920.0,30.0,mg/kg,4 day_High,
,53-86-1,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=53-86-1&stat=gene_expression,26,1968.0,5.0,mg/kg,4 day_High,
,55-18-5,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=55-18-5&stat=gene_expression,43,2414.0,10.0,mg/kg,15 day_Middle,
,55-18-5,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=55-18-5&stat=gene_expression,18,2414.0,3.0,mg/kg,29 day_Low,
,55-18-5,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=55-18-5&stat=gene_expression,55,2414.0,10.0,mg/kg,29 day_Middle,
,55-18-5,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=55-18-5&stat=gene_expression,52,2414.0,30.0,mg/kg,4 day_High,
,55-18-5,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=55-18-5&stat=gene_expression,11,2414.0,10.0,mg/kg,4 day_Middle,
,55-18-5,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=55-18-5&stat=gene_expression,224,2414.0,30.0,mg/kg,8 day_High,
,57-63-6,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression,88,220.0,10.0,mg/kg,15 day_High,
,57-63-6,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression,43,220.0,1.0,mg/kg,15 day_Low,
,57-63-6,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression,71,220.0,3.0,mg/kg,15 day_Middle,
,57-63-6,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression,108,220.0,10.0,mg/kg,29 day_High,
,57-63-6,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression,54,220.0,1.0,mg/kg,29 day_Low,
,57-63-6,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression,74,220.0,3.0,mg/kg,29 day_Middle,
,57-63-6,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression,55,220.0,10.0,mg/kg,4 day_High,
,57-63-6,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression,22,220.0,1.0,mg/kg,4 day_Low,
,57-63-6,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression,39,220.0,3.0,mg/kg,4 day_Middle,
,57-63-6,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression,76,220.0,10.0,mg/kg,8 day_High,
,57-63-6,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression,19,220.0,1.0,mg/kg,8 day_Low,
,57-63-6,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression,58,220.0,3.0,mg/kg,8 day_Middle,
,58-08-2,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=58-08-2&stat=gene_expression,18,1307.0,100.0,mg/kg,4 day_High,
,58-08-2,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=58-08-2&stat=gene_expression,4,1307.0,30.0,mg/kg,4 day_Middle,
,58-08-2,https://montilab.bu.edu/Xposome/?page=TG-GATEs&tab=chemical_explorer&chemical_id=58-08-2&stat=gene_expression,17,1307.0,100.0,mg/kg,8 day_High,
