sample_number,sample_name,project_name,project_link,date_sample_start,date_sample_finish,sample_matrix,technology,parent_sample_number,child_sample_number,zf_sample_number,cas_number,location_lat,location_lon,location_name,location_alt_desc,instrument_value,instrument_value_qualifier,instrument_value_unit,instrument_moles,instrument_moles_qualifier,instrument_moles_unit,environmental_value,environmental_value_qualifier,environmental_value_unit,environmental_moles,environmental_moles_qualifier,environmental_moles_unit
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,781-43-1,,,,,0.471308,U,pg/uL,2.245644,U,pmol/uL,0.0986,U,ng/g wristband,0.4698,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,779-02-2,,,,,1.113262,U,pg/uL,5.828254,U,pmol/uL,0.2329,U,ng/g wristband,1.2193,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,83-32-9,,,,,1.40532,U,pg/uL,9.10112,U,pmol/uL,0.294,U,ng/g wristband,1.904,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,208-96-8,,,,,1.517172,U,pg/uL,9.8946,U,pmol/uL,0.3174,U,ng/g wristband,2.07,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-26-4,,,,,0.550656,U,pg/uL,2.110848,U,pmol/uL,0.1152,U,ng/g wristband,0.4416,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,120-12-7,,,,,0.89864,U,pg/uL,5.212112,U,pmol/uL,0.188,U,ng/g wristband,1.0904,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,56-55-3,,,,,6.508448,,pg/uL,28.580576,,pmol/uL,1.3616,,ng/g wristband,5.9792,,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,202-33-5 & 199-54-2,,,,,1.009536,U,pg/uL,3.97696,U,pmol/uL,0.2112,U,ng/g wristband,0.832,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,213-46-7,,,,,1.157716,U,pg/uL,4.300088,U,pmol/uL,0.2422,U,ng/g wristband,0.8996,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,238-84-6,,,,,2.492292,U,pg/uL,11.404124,U,pmol/uL,0.5214,U,ng/g wristband,2.3858,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,50-32-8,,,,,0.802562,U,pg/uL,3.210248,U,pmol/uL,0.1679,U,ng/g wristband,0.6716,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-99-2,,,,,13.6708,,pg/uL,54.204722,,pmol/uL,2.86,,ng/g wristband,11.3399,,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,243-17-4,,,,,2.334552,U,pg/uL,10.682344,U,pmol/uL,0.4884,U,ng/g wristband,2.2348,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,197-70-6,,,,,2.397648,U,pg/uL,7.846848,U,pmol/uL,0.5016,U,ng/g wristband,1.6416,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-12-9,,,,,0.298272,U,pg/uL,1.342224,U,pmol/uL,0.0624,U,ng/g wristband,0.2808,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,192-97-2,,,,,11.70144,,pg/uL,46.42336,,pmol/uL,2.448,,ng/g wristband,9.712,,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-24-2,,,,,0.558782,U,pg/uL,1.915824,U,pmol/uL,0.1169,U,ng/g wristband,0.4008,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-82-3,,,,,5.575392,,pg/uL,22.095072,,pmol/uL,1.1664,,ng/g wristband,4.6224,,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,207-08-9,,,,,4.81824,,pg/uL,19.135296,,pmol/uL,1.008,,ng/g wristband,4.0032,,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,218-01-9,,,,,7.003656,,pg/uL,30.667524,,pmol/uL,1.4652,,ng/g wristband,6.4158,,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-07-1,,,,,1.144332,U,pg/uL,3.759948,U,pmol/uL,0.2394,U,ng/g wristband,0.7866,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,27208-37-3,,,,,0.8604,U,pg/uL,3.95784,U,pmol/uL,0.18,U,ng/g wristband,0.828,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,5385-75-1,,,,,0.830286,U,pg/uL,2.76762,U,pmol/uL,0.1737,U,ng/g wristband,0.579,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,192-65-4,,,,,7.588728,U,pg/uL,25.175304,U,pmol/uL,1.5876,U,ng/g wristband,5.2668,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,53-70-3,,,,,1.22368,U,pg/uL,4.405248,U,pmol/uL,0.256,U,ng/g wristband,0.9216,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,189-64-0,,,,,0.92254,U,pg/uL,3.136636,U,pmol/uL,0.193,U,ng/g wristband,0.6562,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,189-55-9,,,,,2.020984,U,pg/uL,6.640376,U,pmol/uL,0.4228,U,ng/g wristband,1.3892,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-30-0,,,,,0.834588,U,pg/uL,2.874692,U,pmol/uL,0.1746,U,ng/g wristband,0.6014,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,192-51-8,,,,,1.81401,U,pg/uL,5.93676,U,pmol/uL,0.3795,U,ng/g wristband,1.242,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,132-65-0,,,,,22.410074,,pg/uL,121.725568,,pmol/uL,4.6883,,ng/g wristband,25.4656,,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,206-44-0,,,,,52.92416,,pg/uL,261.79104,,pmol/uL,11.072,,ng/g wristband,54.768,,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,86-73-7,,,,,29.933316,,pg/uL,180.021492,,pmol/uL,6.2622,,ng/g wristband,37.6614,,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,193-39-5,,,,,0.26768,U,pg/uL,0.963648,U,pmol/uL,0.056,U,ng/g wristband,0.2016,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,91-20-3,,,,,31.716256,B,pg/uL,247.516048,B,pmol/uL,6.6352,B,ng/g wristband,51.7816,B,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,111189-32-3,,,,,1.908654,U,pg/uL,6.246504,U,pmol/uL,0.3993,U,ng/g wristband,1.3068,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,196-42-9,,,,,2.492292,U,pg/uL,8.156592,U,pmol/uL,0.5214,U,ng/g wristband,1.7064,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,206-06-4,,,,,1.750914,U,pg/uL,5.730264,U,pmol/uL,0.3663,U,ng/g wristband,1.1988,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,193-09-9,,,,,1.198824,U,pg/uL,3.923424,U,pmol/uL,0.2508,U,ng/g wristband,0.8208,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-83-4 & 238-04-0,,,,,1.593174,U,pg/uL,5.214024,U,pmol/uL,0.3333,U,ng/g wristband,1.0908,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,207-18-1,,,,,1.435434,U,pg/uL,4.697784,U,pmol/uL,0.3003,U,ng/g wristband,0.9828,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,77392-71-3 & 198-55-0,,,,,1.58696,U,pg/uL,6.189144,U,pmol/uL,0.332,U,ng/g wristband,1.2948,U,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,85-01-8,,,,,109.61496,,pg/uL,617.149624,,pmol/uL,22.932,,ng/g wristband,129.1108,,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,129-00-0,,,,,46.000808,,pg/uL,227.66184,,pmol/uL,9.6236,,ng/g wristband,47.628,,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,483-65-8,,,,,15.414544,,pg/uL,65.644696,,pmol/uL,3.2248,,ng/g wristband,13.7332,,pmol/g wristband
M2310071,Mock Wristband 71,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,NULL,NULL,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,217-59-4,,,,,2.509978,,pg/uL,10.99878,,pmol/uL,0.5251,,ng/g wristband,2.301,,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,573-98-8,,,,,1.066896,U,pg/uL,6.875552,U,pmol/uL,0.2232,U,ng/g wristband,1.4384,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,571-58-4,,,,,7.683372,J,pg/uL,49.335336,J,pmol/uL,1.6074,J,ng/g wristband,10.3212,J,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,571-61-9,,,,,8.08776,,pg/uL,51.89646,,pmol/uL,1.692,,ng/g wristband,10.857,,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,575-43-9 & 575-41-7,,,,,75.88728,,pg/uL,485.758896,,pmol/uL,15.876,,ng/g wristband,101.6232,,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,569-41-5,,,,,0.940704,U,pg/uL,5.996988,U,pmol/uL,0.1968,U,ng/g wristband,1.2546,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,90-12-0,,,,,23.448768,B,pg/uL,164.997952,B,pmol/uL,4.9056,B,ng/g wristband,34.5184,B,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,832-69-9,,,,,431.634,,pg/uL,2244.41315,,pmol/uL,90.3,,ng/g wristband,469.5425,,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,2381-21-7,,,,,9.29232,,pg/uL,42.84792,,pmol/uL,1.944,,ng/g wristband,8.964,,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,613-06-9,,,,,0.252384,U,pg/uL,1.346048,U,pmol/uL,0.0528,U,ng/g wristband,0.2816,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,59919-41-4,,,,,1.422528,U,pg/uL,7.468272,U,pmol/uL,0.2976,U,ng/g wristband,1.5624,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,581-42-0,,,,,1.13764,U,pg/uL,7.3612,U,pmol/uL,0.238,U,ng/g wristband,1.54,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,939-27-5,,,,,26.050044,,pg/uL,166.7025,,pmol/uL,5.4498,,ng/g wristband,34.875,,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,613-12-7,,,,,0.757152,U,pg/uL,3.954016,U,pmol/uL,0.1584,U,ng/g wristband,0.8272,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,91-57-6,,,,,79.10422,B,pg/uL,556.00004,B,pmol/uL,16.549,B,ng/g wristband,116.318,B,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,2531-84-2,,,,,424.56916,,pg/uL,2206.993876,,pmol/uL,88.822,,ng/g wristband,461.7142,,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,1576-67-6,,,,,46.605,,pg/uL,225.9028,,pmol/uL,9.75,,ng/g wristband,47.26,,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,3697-24-3,,,,,1.315456,U,pg/uL,5.426256,U,pmol/uL,0.2752,U,ng/g wristband,1.1352,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,1705-85-7,,,,,1.478932,U,pg/uL,6.176716,U,pmol/uL,0.3094,U,ng/g wristband,1.2922,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,57-97-6,,,,,1.178748,U,pg/uL,4.58402,U,pmol/uL,0.2466,U,ng/g wristband,0.959,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,781-43-1,,,,,0.619488,U,pg/uL,3.058722,U,pmol/uL,0.1296,U,ng/g wristband,0.6399,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,779-02-2,,,,,0.999498,U,pg/uL,5.115078,U,pmol/uL,0.2091,U,ng/g wristband,1.0701,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,83-32-9,,,,,1.36708,U,pg/uL,9.091082,U,pmol/uL,0.286,U,ng/g wristband,1.9019,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,208-96-8,,,,,3.37707,U,pg/uL,22.063524,U,pmol/uL,0.7065,U,ng/g wristband,4.6158,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-26-4,,,,,0.421596,U,pg/uL,1.616118,U,pmol/uL,0.0882,U,ng/g wristband,0.3381,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,120-12-7,,,,,0.65008,U,pg/uL,3.672952,U,pmol/uL,0.136,U,ng/g wristband,0.7684,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,56-55-3,,,,,17.246718,,pg/uL,75.689388,,pmol/uL,3.6081,,ng/g wristband,15.8346,,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,202-33-5 & 199-54-2,,,,,0.825984,U,pg/uL,3.278124,U,pmol/uL,0.1728,U,ng/g wristband,0.6858,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,213-46-7,,,,,1.043952,U,pg/uL,3.802968,U,pmol/uL,0.2184,U,ng/g wristband,0.7956,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,238-84-6,,,,,1.177792,U,pg/uL,5.447288,U,pmol/uL,0.2464,U,ng/g wristband,1.1396,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,50-32-8,,,,,0.560694,U,pg/uL,2.19402,U,pmol/uL,0.1173,U,ng/g wristband,0.459,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-99-2,,,,,47.245998,,pg/uL,187.36644,,pmol/uL,9.8841,,ng/g wristband,39.198,,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,243-17-4,,,,,1.804928,U,pg/uL,8.347792,U,pmol/uL,0.3776,U,ng/g wristband,1.7464,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,197-70-6,,,,,1.866112,U,pg/uL,6.181496,U,pmol/uL,0.3904,U,ng/g wristband,1.2932,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-12-9,,,,,0.390048,U,pg/uL,1.755216,U,pmol/uL,0.0816,U,ng/g wristband,0.3672,U,pmol/g wristband
M2310072,Mock Wristband 72,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-05-27 08:45:00,2023-06-03 08:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,192-97-2,,,,,12.957624,,pg/uL,51.314256,,pmol/uL,2.7108,,ng/g wristband,10.7352,,pmol/g wristband
