SampleNumber,date_sampled,sample_matrix,technology,Sample_ID,zf_lims_id,cas_number,ClientName,SampleName,LocationLat,LocationLon,LocationName,LocationAlternateDescription,AlternateName,Chemical_ID,measurement_value,measurement_value_qualifier,measurement_value_unit,measurement_value_molar,measurement_value_molar_unit,environment_concentration,environment_concentration_qualifier,environment_concentration_unit,environment_concentration_molar,environment_concentration_molar_unit,parentSampleNumber,childSampleNumber,projectName,date_sample_start,projectLink
C08657,None,None,None,1521,NA,91-20-3,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,2323,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,91-22-5,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,91-57-6,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,409,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,92-83-1,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,3272,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,92-93-3,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,609,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,95-15-8,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C08657,None,None,None,1521,NA,954-46-1,NA,SealCoat_CT-2 D,NULL,NULL,Gulf Seal No. 253 Henry Company,NA,CT-2,777,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,NULL,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,1090-13-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,628,2576.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,109041-38-5,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,297,347.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,109699-80-1,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1177,8416.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,111189-32-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,2324,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,120-12-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1031,42263.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,129-00-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,2739,86633.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,130-15-4,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,61,5694.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,132-86-5,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,135-19-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,412,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,1689-64-1,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,774,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,17024-19-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,515,12.2146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,17117-34-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,511,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,17798-09-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,502,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,189-55-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1613,153.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,189-64-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1612,133.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,191-07-1,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1449,329.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,191-24-2,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1179,905.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,191-30-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1614,53.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,191-30-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1616,53.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,192-97-2,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1178,3001.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,193-09-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,2326,243.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,193-39-5,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1965,1163.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,20268-51-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,721,123.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,203-18-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1618,2265.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,205-83-4,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,2327,14653.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,205-99-2,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1175,6557.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,206-06-4,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,2325,86.5408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,206-44-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1854,93786.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,207-08-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1182,2169.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,207-18-1,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,2328,740.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,208-96-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,949,1614.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,2113-58-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,512,70.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,2237-14-1,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,2433-56-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,247,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,2443-58-5,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,392,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,3074-00-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,689,1911.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,37515-51-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,691,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,42397-64-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,67,342.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,42397-65-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,70,440.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,479-79-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,4834-35-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,483-65-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,2774,241.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,484-17-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,778,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,486-25-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,771,7553.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,491-38-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1370,1237.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,50-32-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1174,2967.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,524-42-5,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,54,1006.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,5315-79-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,248,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,5410-97-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,513,380.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,548-39-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,2601,25684.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,5522-43-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,56-55-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1161,13215.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,56-55-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1171,13215.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,56892-31-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,129,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,5737-13-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,596,17103.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,575-44-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,581-89-5,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,419,23.5028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,582-17-2,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,602-60-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,776,167.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,602-87-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,605-87-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,504,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,607-57-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,63019-40-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,601,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,63041-90-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,696,174.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,6344-67-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,503,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,635-12-1,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,58,1724.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,6639-36-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,416,278.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,75321-20-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,57,341.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,7651-86-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,602,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,82-05-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1166,2824.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,83-32-9,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,947,11597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,83-56-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,84030-79-5,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1615,251.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,84-11-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,747,11077.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,84-51-5,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,381,1096.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,84-65-1,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,746,65336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,85-01-8,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,2635,82891.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,86-00-0,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,415,6.94413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,86-57-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,86-73-7,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,1855,19073.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,90-15-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,246,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,90-47-1,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,3273,2800.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,91-20-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,2323,38960.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,92-44-4,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,285,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,92-93-3,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,609,75.6157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C106563,None,None,None,3324,NA,954-46-1,NA,TherRem_F2 leachate_Pre-SEE leachate,47.617601,-122.500357,Wyckoff Co. Eagle Harbor,NA,NA,777,10.4227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,2917,NA,129-00-0,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,2739,2447.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,2917,NA,191-24-2,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,1179,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,2917,NA,193-39-5,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,1965,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,2917,NA,205-99-2,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,1175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,2917,NA,206-44-0,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,1854,2402.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,2917,NA,207-08-9,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,1182,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,2917,NA,208-96-8,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,949,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,2917,NA,218-01-9,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,1371,437.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,2917,NA,483-65-8,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,2774,1254.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,2917,NA,50-32-8,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,1174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18372,2015-05-15 00:00:00+00:00,Synthetic,Composite,2917,NA,53-70-3,NA,Supermix_10_[50x],NULL,NULL,Synthetic Lab-derived,NA,NA,1611,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
